Date,PM10 ( µg/m3 ),SO2 ( µg/m3 )
2018-03-29 00:00:56,0.0,4.11
2018-03-29 01:00:56,0.0,3.48
2018-03-29 02:00:56,0.0,3.12
2018-03-29 03:00:56,0.0,2.8
2018-03-29 04:00:56,0.0,2.61
2018-03-29 05:00:56,0.0,2.5
2018-03-29 06:00:56,0.0,2.26
2018-03-29 07:00:56,0.0,2.06
2018-03-29 08:00:56,0.0,2.12
2018-03-29 09:00:56,0.0,1.82
2018-03-29 10:00:56,0.0,1.99
2018-03-29 11:00:56,0.0,1.76
2018-03-29 12:00:56,0.0,1.55
2018-03-29 13:00:56,0.0,1.53
2018-03-29 14:00:56,0.0,1.5
2018-03-29 15:00:56,0.0,1.5
2018-03-29 16:00:56,0.0,1.44
2018-03-29 17:00:56,0.0,1.76
2018-03-29 18:00:56,0.0,1.72
2018-03-29 19:00:56,0.0,1.6
2018-03-29 20:00:56,0.0,1.66
2018-03-29 21:00:56,0.0,1.47
2018-03-29 22:00:56,0.0,1.33
2018-03-29 23:00:56,0.0,1.35
2018-03-30 00:00:56,0.0,1.53
2018-03-30 01:00:56,0.0,2.26
2018-03-30 02:00:56,0.0,2.23
2018-03-30 03:00:56,0.0,2.42
2018-03-30 04:00:56,0.0,2.74
2018-03-30 05:00:56,0.0,2.71
2018-03-30 06:00:56,0.0,2.1
2018-03-30 07:00:56,0.0,2.08
2018-03-30 08:00:56,0.0,2.55
2018-03-30 09:00:56,0.0,3.46
2018-03-30 10:00:56,0.0,3.1
2018-03-30 11:00:56,0.0,3.64
2018-03-30 12:00:56,0.0,5.64
2018-03-30 13:00:56,0.0,5.83
2018-03-30 14:00:56,0.0,5.79
2018-03-30 15:00:56,0.0,6.43
2018-03-30 16:00:56,0.0,6.19
2018-03-30 17:00:56,0.0,5.34
2018-03-30 18:00:56,0.0,4.95
2018-03-30 19:00:56,0.0,4.41
2018-03-30 20:00:56,0.0,4.46
2018-03-30 21:00:56,0.0,5.75
2018-03-30 22:00:56,0.0,4.25
2018-03-30 23:00:56,0.0,3.83
2018-03-31 00:00:56,0.0,4.86
2018-03-31 01:00:56,0.0,3.87
2018-03-31 02:00:56,0.0,3.61
2018-03-31 03:00:56,0.0,2.73
2018-03-31 04:00:56,0.0,2.77
2018-03-31 05:00:56,0.0,2.4
2018-03-31 06:00:56,0.0,2.56
2018-03-31 07:00:56,0.0,2.4
2018-03-31 08:00:56,0.0,2.69
2018-03-31 09:00:56,0.0,4.96
2018-03-31 10:00:56,0.0,6.44
2018-03-31 11:00:56,0.0,8.06
2018-03-31 12:00:56,0.0,7.76
2018-03-31 13:00:56,0.0,7.03
2018-03-31 14:00:56,0.0,6.91
2018-03-31 15:00:56,0.0,5.33
2018-03-31 16:00:56,0.0,5.48
2018-03-31 17:00:56,0.0,4.93
2018-03-31 18:00:56,0.0,5.48
2018-03-31 19:00:56,0.0,5.34
2018-03-31 20:00:56,0.0,5.03
2018-03-31 21:00:56,0.0,4.78
2018-03-31 22:00:56,0.0,4.98
2018-03-31 23:00:56,0.0,6.13
2018-04-01 00:00:56,0.0,5.39
2018-04-01 01:00:56,0.0,5.13
2018-04-01 02:00:56,0.0,5.46
2018-04-01 03:00:56,0.0,4.92
2018-04-01 04:00:56,0.0,3.98
2018-04-01 05:00:56,0.0,3.98
2018-04-01 06:00:56,0.0,3.83
2018-04-01 07:00:56,0.0,3.35
2018-04-01 08:00:56,0.0,3.59
2018-04-01 09:00:56,0.0,4.25
2018-04-01 10:00:56,0.0,6.1
2018-04-01 11:00:56,0.0,8.17
2018-04-01 12:00:56,0.0,6.17
2018-04-01 13:00:56,0.0,5.68
2018-04-01 14:00:56,0.0,5.51
2018-04-01 15:00:56,0.0,4.73
2018-04-01 16:00:56,0.0,2.96
2018-04-01 17:00:56,0.0,3.09
2018-04-01 18:00:56,0.0,3.22
2018-04-01 19:00:56,0.0,11.06
2018-04-01 20:00:56,0.0,2.76
2018-04-01 21:00:56,0.0,1.94
2018-04-01 22:00:56,0.0,1.98
2018-04-01 23:00:56,0.0,9.82
2018-04-02 00:00:56,0.0,1.77
2018-04-02 01:00:56,0.0,1.63
2018-04-02 02:00:56,0.0,1.6
2018-04-02 03:00:56,0.0,1.44
2018-04-02 04:00:56,0.0,1.26
2018-04-02 05:00:56,0.0,1.19
2018-04-02 06:00:56,0.0,1.74
2018-04-02 07:00:56,0.0,1.77
2018-04-02 08:00:56,0.0,1.74
2018-04-02 09:00:56,0.0,2.63
2018-04-02 10:00:56,0.0,3.67
2018-04-02 11:00:56,0.0,3.58
2018-04-02 12:00:56,0.0,4.07
2018-04-02 13:00:56,0.0,3.01
2018-04-02 14:00:56,0.0,2.38
2018-04-02 15:00:56,0.0,1.8
2018-04-02 16:00:56,60.28,1.83
2018-04-02 17:00:56,40.96,1.78
2018-04-02 18:00:56,40.14,1.4
2018-04-02 19:00:56,44.07,1.41
2018-04-02 20:00:56,45.76,1.64
2018-04-02 21:00:56,39.3,2.03
2018-04-02 22:00:56,47.94,1.99
2018-04-02 23:00:56,45.64,2.71
2018-04-03 00:00:56,35.33,2.78
2018-04-03 01:00:56,46.07,11.13
2018-04-03 02:00:56,47.68,2.95
2018-04-03 03:00:56,38.03,2.84
2018-04-03 04:00:56,38.76,2.95
2018-04-03 05:00:56,31.81,2.9
2018-04-03 06:00:56,26.0,2.56
2018-04-03 07:00:56,26.28,2.94
2018-04-03 08:00:56,35.44,3.86
2018-04-03 09:00:56,49.48,10.03
2018-04-03 10:00:56,92.9,9.2
2018-04-03 11:00:56,88.47,6.94
2018-04-03 12:00:56,45.74,6.06
2018-04-03 13:00:56,38.24,8.43
2018-04-03 14:00:56,45.33,10.15
2018-04-03 15:00:56,55.17,6.22
2018-04-03 16:00:56,59.68,4.65
2018-04-03 17:00:56,49.93,3.59
2018-04-03 18:00:56,47.58,3.14
2018-04-03 19:00:56,35.76,2.92
2018-04-03 20:00:56,29.3,2.97
2018-04-03 21:00:56,37.44,2.78
2018-04-03 22:00:56,21.28,2.91
2018-04-03 23:00:56,29.93,19.41
2018-04-04 00:00:56,28.19,3.49
2018-04-04 01:00:56,33.79,4.2
2018-04-04 02:00:56,27.0,4.08
2018-04-04 03:00:56,26.97,4.45
2018-04-04 04:00:56,26.07,4.01
2018-04-04 05:00:56,27.93,3.35
2018-04-04 06:00:56,26.0,2.94
2018-04-04 07:00:56,26.22,2.86
2018-04-04 08:00:56,33.06,3.68
2018-04-04 09:00:56,35.59,4.2
2018-04-04 10:00:56,52.97,4.59
2018-04-04 11:00:56,52.13,14.33
2018-04-04 12:00:56,56.26,16.16
2018-04-04 13:00:56,63.74,9.68
2018-04-04 14:00:56,54.73,8.14
2018-04-04 15:00:56,48.09,10.62
2018-04-04 16:00:56,80.47,6.95
2018-04-04 17:00:56,64.82,6.1
2018-04-04 18:00:56,60.9,4.34
2018-04-04 19:00:56,85.78,4.23
2018-04-04 20:00:56,49.97,4.3
2018-04-04 21:00:56,48.67,3.78
2018-04-04 22:00:56,38.97,3.97
2018-04-04 23:00:56,38.37,5.21
2018-04-05 00:00:56,48.57,3.46
2018-04-05 01:00:56,31.78,2.64
2018-04-05 02:00:56,24.12,2.27
2018-04-05 03:00:56,28.12,10.65
2018-04-05 04:00:56,31.81,2.83
2018-04-05 05:00:56,25.0,2.88
2018-04-05 06:00:56,25.14,2.62
2018-04-05 07:00:56,30.43,2.54
2018-04-05 08:00:56,44.95,2.47
2018-04-05 09:00:56,45.24,5.02
2018-04-05 10:00:56,118.36,4.89
2018-04-05 11:00:56,63.8,13.43
2018-04-05 12:00:56,92.47,13.32
2018-04-05 13:00:56,107.76,22.81
2018-04-05 14:00:56,99.44,11.19
2018-04-05 15:00:56,79.74,5.95
2018-04-05 16:00:56,70.36,4.6
2018-04-05 17:00:56,50.29,4.96
2018-04-05 18:00:56,60.48,4.48
2018-04-05 19:00:56,76.26,4.24
2018-04-05 20:00:56,50.57,3.76
2018-04-05 21:00:56,36.49,3.7
2018-04-05 22:00:56,52.48,3.01
2018-04-05 23:00:56,35.83,4.03
2018-04-06 00:00:56,63.48,4.28
2018-04-06 01:00:56,45.22,5.44
2018-04-06 02:00:56,53.03,5.48
2018-04-06 03:00:56,53.71,5.09
2018-04-06 04:00:56,42.72,3.96
2018-04-06 05:00:56,32.88,3.55
2018-04-06 06:00:56,29.14,3.2
2018-04-06 07:00:56,34.18,3.03
2018-04-06 08:00:56,40.6,2.93
2018-04-06 09:00:56,60.86,6.38
2018-04-06 10:00:56,89.64,8.58
2018-04-06 11:00:56,78.78,10.08
2018-04-06 12:00:56,104.65,12.25
2018-04-06 13:00:56,125.43,9.41
2018-04-06 14:00:56,105.97,5.88
2018-04-06 15:00:56,72.46,4.4
2018-04-06 16:00:56,54.73,4.28
2018-04-06 17:00:56,45.72,4.14
2018-04-06 18:00:56,37.69,4.34
2018-04-06 19:00:56,60.82,4.28
2018-04-06 20:00:56,54.74,4.34
2018-04-06 21:00:56,77.77,10.34
2018-04-06 22:00:56,100.59,7.73
2018-04-06 23:00:56,87.94,14.15
2018-04-07 00:00:56,85.11,9.51
2018-04-07 01:00:56,54.88,5.49
2018-04-07 02:00:56,50.59,4.57
2018-04-07 03:00:56,38.03,7.54
2018-04-07 04:00:56,39.35,10.26
2018-04-07 05:00:56,50.79,6.76
2018-04-07 06:00:56,44.21,6.09
2018-04-07 07:00:56,51.3,5.24
2018-04-07 08:00:56,61.3,5.3
2018-04-07 09:00:56,71.48,5.76
2018-04-07 10:00:56,86.73,6.54
2018-04-07 11:00:56,76.78,6.43
2018-04-07 12:00:56,70.43,6.62
2018-04-07 13:00:56,84.63,5.5
2018-04-07 14:00:56,73.06,4.5
2018-04-07 15:00:56,75.0,4.18
2018-04-07 16:00:56,74.65,4.13
2018-04-07 17:00:56,67.9,3.4
2018-04-07 18:00:56,223.48,2.32
2018-04-07 19:00:56,140.12,2.65
2018-04-07 20:00:56,73.47,3.41
2018-04-07 21:00:56,56.37,4.12
2018-04-07 22:00:56,68.78,7.95
2018-04-07 23:00:56,92.12,5.33
2018-04-08 00:00:56,65.97,4.51
2018-04-08 01:00:56,64.97,3.04
2018-04-08 02:00:56,63.64,2.71
2018-04-08 03:00:56,51.76,2.21
2018-04-08 04:00:56,44.11,1.98
2018-04-08 05:00:56,48.08,1.99
2018-04-08 06:00:56,50.71,1.77
2018-04-08 07:00:56,42.19,1.49
2018-04-08 08:00:56,48.06,1.48
2018-04-08 09:00:56,50.57,3.8
2018-04-08 10:00:56,69.11,4.21
2018-04-08 11:00:56,72.88,3.53
2018-04-08 12:00:56,69.03,4.18
2018-04-08 13:00:56,69.94,3.82
2018-04-08 14:00:56,68.03,3.36
2018-04-08 15:00:56,68.95,2.92
2018-04-08 16:00:56,67.33,3.0
2018-04-08 17:00:56,77.94,2.45
2018-04-08 18:00:56,75.61,2.24
2018-04-08 19:00:56,63.11,2.07
2018-04-08 20:00:56,66.53,2.38
2018-04-08 21:00:56,51.03,2.49
2018-04-08 22:00:56,52.34,12.3
2018-04-08 23:00:56,63.88,6.39
2018-04-09 00:00:56,59.94,4.21
2018-04-09 01:00:56,58.15,3.83
2018-04-09 02:00:56,62.41,3.21
2018-04-09 03:00:56,42.66,2.81
2018-04-09 04:00:56,31.82,10.42
2018-04-09 05:00:56,26.12,2.38
2018-04-09 06:00:56,30.0,2.07
2018-04-09 07:00:56,30.19,2.24
2018-04-09 08:00:56,37.28,2.27
2018-04-09 09:00:56,47.41,2.72
2018-04-09 10:00:56,59.84,2.82
2018-04-09 11:00:56,54.76,2.56
2018-04-09 12:00:56,46.85,2.83
2018-04-09 13:00:56,42.12,2.51
2018-04-09 14:00:56,45.55,2.7
2018-04-09 15:00:56,31.59,2.52
2018-04-09 16:00:56,48.75,2.31
2018-04-09 17:00:56,41.45,2.31
2018-04-09 18:00:56,57.25,2.42
2018-04-09 19:00:56,65.89,2.59
2018-04-09 20:00:56,91.62,2.32
2018-04-09 21:00:56,46.25,2.68
2018-04-09 22:00:56,53.55,2.51
2018-04-09 23:00:56,39.16,2.61
2018-04-10 00:00:56,44.12,2.73
2018-04-10 01:00:56,47.84,3.18
2018-04-10 02:00:56,43.12,3.46
2018-04-10 03:00:56,46.63,3.08
2018-04-10 04:00:56,35.22,3.03
2018-04-10 05:00:56,41.82,2.85
2018-04-10 06:00:56,36.09,2.65
2018-04-10 07:00:56,39.35,2.44
2018-04-10 08:00:56,50.63,3.06
2018-04-10 09:00:56,70.0,3.55
2018-04-10 10:00:56,70.43,3.79
2018-04-10 11:00:56,84.63,4.07
2018-04-10 12:00:56,72.97,5.36
2018-04-10 13:00:56,72.3,5.78
2018-04-10 14:00:56,80.34,5.39
2018-04-10 15:00:56,58.7,4.99
2018-04-10 16:00:56,49.43,4.88
2018-04-10 17:00:56,61.68,4.65
2018-04-10 18:00:56,51.13,12.67
2018-04-10 19:00:56,55.13,4.48
2018-04-10 20:00:56,58.71,4.29
2018-04-10 21:00:56,48.77,4.23
2018-04-10 22:00:56,41.85,3.86
2018-04-10 23:00:56,37.16,3.34
2018-04-11 00:00:56,42.34,3.72
2018-04-11 01:00:56,53.82,3.46
2018-04-11 02:00:56,47.75,3.43
2018-04-11 03:00:56,39.97,3.38
2018-04-11 04:00:56,39.16,3.58
2018-04-11 05:00:56,43.82,3.22
2018-04-11 06:00:56,37.03,2.96
2018-04-11 07:00:56,38.12,3.01
2018-04-11 08:00:56,43.66,3.07
2018-04-11 09:00:56,66.89,4.07
2018-04-11 10:00:56,99.7,4.96
2018-04-11 11:00:56,123.1,4.82
2018-04-11 12:00:56,89.35,4.8
2018-04-11 13:00:56,102.5,5.02
2018-04-11 14:00:56,119.43,5.54
2018-04-11 15:00:56,135.6,6.26
2018-04-11 16:00:56,156.04,6.27
2018-04-11 17:00:56,119.41,5.39
2018-04-11 18:00:56,96.47,5.05
2018-04-11 19:00:56,78.23,5.05
2018-04-11 20:00:56,122.61,5.07
2018-04-11 21:00:56,109.6,4.85
2018-04-11 22:00:56,94.75,4.92
2018-04-11 23:00:56,85.82,4.65
2018-04-12 00:00:56,78.97,4.36
2018-04-12 01:00:56,77.81,3.63
2018-04-12 02:00:56,70.87,3.55
